id,title,initiative,author,num_support,num_against,num_abstained,passed,documentcategory,subcategory,topic,Ciudadanos,Más País,PNV,PP,PSOE,CUP,ERC,VOX,EH Bildu,Junts,date,deepseek_7b,falcon3_7b,gemma2_9b,llama3_8b,mistral_7b
173/000072,Moción consecuencia de interpelación urgente sobre el plan normativo del Gobierno de España en materia de bienestar animal.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario Ciudadanos, sobre el plan normativo del Gobierno de España en materia de bienestar animal.
Se vota en los términos de la enmienda transaccional presentada por el Grupo Parlamentario Socialista, el Grupo Parlamentario Popular en el Congreso, el Grupo Parlamentario Confederal de Unidas Podemos-En Comú Podem-Galicia en Común, el Grupo Parlamentario Plural (Sr. Rego Candamil) y el Grupo Parlamentario Ciudadanos.",,281,52,17,True,Función de orientación política,Moción consecuencia de interpelación urgente.,,1.0,1,0,1,1,1.0,1.0,-1.0,1.0,0.0,20/5/2021,-1.0,0.0,0.0,1.0,1.0
173/000072,Moción consecuencia de interpelación urgente sobre las medidas a adoptar para garantizar la empleabilidad de las personas jóvenes y la calidad en su contratación y condiciones laborales.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario Socialista, sobre las medidas a adoptar para garantizar la empleabilidad de las personas jóvenes y la calidad en su contratación y condiciones laborales.",,161,130,49,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,0.0,1,0,-1,1,1.0,,,,,6/2/2018,1.0,0.0,0.0,1.0,1.0
173/000072,Moción consecuencia de interpelación urgente sobre los escándalos que rodean la gestión del Ministro para la Transformación Digital y de la Función Pública.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario Popular en el Congreso, sobre los escándalos que rodean la gestión del Ministro para la Transformación Digital y de la Función Pública.",,854,720,6,True,Función de orientación política,Moción consecuencia de interpelación urgente.,,,-1,-1,1,-1,,-1.0,1.0,-1.0,,19/12/2024,0.0,0.0,0.0,1.0,1.0
173/000073,Moción consecuencia de interpelación urgente para que el Gobierno explique las medidas fiscales (subidas de impuestos y/o recortes) remitidos a Bruselas el pasado 30 de abril.,"Moción consecuencia de Interpelación urgente del Grupo Parlamentario Popular en el Congreso, para que el Gobierno explique las medidas fiscales (subidas de impuestos y/o recortes) remitidos a Bruselas el pasado 30 de abril.",,155,175,20,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,1.0,1,-1,1,-1,-1.0,0.0,1.0,-1.0,-1.0,20/5/2021,1.0,0.0,0.0,1.0,1.0
173/000073,"Moción consecuencia de interpelación urgente relativa a la posición del Gobierno respecto a la reciente concesión de permisos de exploración a la empresa multinacional petrolera ENI en la Cuenca de Tan Tan, en Marruecos, que supondrá la realización de unas prospecciones que pondrán en riesgo todo su socioecosistema.","Moción consecuencia de interpelación urgente del Grupo Parlamentario Confederal de Unidos Podemos-En Comú Podem-En Marea, relativa a la posición del Gobierno respecto a la reciente concesión de permisos de exploración a la empresa multinacional petrolera ENI en la Cuenca de Tan Tan, en Marruecos, que supondrá la realización de unas prospecciones que pondrán en riesgo todo su socioecosistema.",,553,428,42,True,Función de orientación política,Moción consecuencia de interpelación urgente.,,1.0,1,1,-1,1,1.0,,,,,13/2/2018,0.0,0.0,0.0,1.0,1.0
173/000073,Moción consecuencia de interpelación urgente sobre la atención sanitaria a los miles de migrantes que llegan a las costas canarias cada mes.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario Mixto (Sra. Valido García), sobre la atención sanitaria a los miles de migrantes que llegan a las costas canarias cada mes.",,281,33,2,True,Función de orientación política,Moción consecuencia de interpelación urgente.,,,1,1,1,1,,1.0,-1.0,1.0,,12/2/2025,1.0,0.0,0.0,1.0,1.0
173/000074,Moción consecuencia de interpelación urgente sobre cuáles son los planes del Gobierno para hacer frente al invierno demográfico que amenaza el futuro de España.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario VOX, sobre cuáles son los planes del Gobierno para hacer frente al invierno demográfico que amenaza el futuro de España.",,33,143,140,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,,-1,-1,0,-1,,-1.0,1.0,-1.0,,12/2/2025,1.0,-1.0,0.0,1.0,1.0
173/000074,"Moción consecuencia de interpelación urgente sobre el proceso de reforma de la Política Agrícola Común (PAC) que está abierto en el marco de la Unión Europea, así como de la posición del Gobierno y las negociaciones al respecto.","Moción consecuencia de interpelación urgente del Grupo Parlamentario Confederal de Unidos Podemos-En Comú Podem-En Marea, sobre el proceso de reforma de la Política Agrícola Común (PAC) que está abierto en el marco de la Unión Europea, así como de la posición del Gobierno y las negociaciones al respecto.
Se vota en los términos de la enmienda transaccional presentada por el Grupo Parlamentario Socialista, el Grupo Parlamentario Confederal de Unidos Podemos-En Comú Podem-En Marea y el Grupo Parlamentario Ciudadanos.",,195,133,13,True,Función de orientación política,Moción consecuencia de interpelación urgente.,,1.0,1,0,-1,1,1.0,,,,,13/2/2018,-1.0,0.0,0.0,1.0,1.0
173/000074,Moción consecuencia de interpelación urgente sobre las medidas que el Gobierno va a adoptar para restituir la credibilidad del Ministerio del Interior.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario VOX, sobre las medidas que el Gobierno va a adoptar para restituir la credibilidad del Ministerio del Interior.",,153,195,2,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,1.0,-1,-1,1,-1,-1.0,-1.0,1.0,-1.0,-1.0,20/5/2021,-1.0,-1.0,0.0,1.0,1.0
173/000075,Moción consecuencia de interpelación urgente relativa a las propuestas del Gobierno para la resolución del conflicto político de Cataluña con el Estado español y respecto a los avances de la mesa de diálogo.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario Mixto (Sr. Botran Pahissa), relativa a las propuestas del Gobierno para la resolución del conflicto político de Cataluña con el Estado español y respecto a los avances de la mesa de diálogo.
Se vota en los términos resultantes de la incorporación de la enmienda presentada por el Grupo Parlamentario Confederal de Unidas Podemos-En Comú Podem-Galicia en Común.",,71,272,7,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,-1.0,-1,1,-1,-1,1.0,1.0,-1.0,1.0,1.0,27/5/2021,0.0,0.0,0.0,1.0,1.0
173/000075,Moción consecuencia de interpelación urgente sobre el balance de las actuaciones del Gobierno que han provocado el deterioro democrático actual.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario Popular en el Congreso, sobre el balance de las actuaciones del Gobierno que han provocado el deterioro democrático actual.",,1194,1005,13,True,Función de orientación política,Moción consecuencia de interpelación urgente.,,,-1,-1,1,-1,,-1.0,1.0,-1.0,,12/2/2025,1.0,0.0,0.0,1.0,1.0
173/000075,Moción consecuencia de interpelación urgente sobre las medidas que piensa adoptar el Gobierno para corregir la brecha salarial entre hombres y mujeres.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario Socialista, sobre las medidas que piensa adoptar el Gobierno para corregir la brecha salarial entre hombres y mujeres.
Se vota en los términos resultantes de la incorporación de las enmiendas del Grupo Parlamentario Confederal de Unidos Podemos-En Comú Podem-En Marea y Grupo Parlamentario Mixto.",,331,0,10,True,Función de orientación política,Moción consecuencia de interpelación urgente.,,1.0,1,1,1,1,1.0,,,,,15/2/2018,0.0,0.0,0.0,1.0,1.0
173/000076,Moción consecuencia de interpelación urgente sobre la política del Gobierno para garantizar el derecho a la vivienda.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario Mixto (Sra. Belarra Urteaga), sobre la política del Gobierno para garantizar el derecho a la vivienda.",,82,1343,155,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,,1,-1,-1,-1,,1.0,-1.0,1.0,,19/2/2025,1.0,0.0,0.0,1.0,1.0
173/000076,"Moción consecuencia de interpelación urgente sobre la previsión de un sistema de pago por uso en la red de carreteras del Estado y ampliable al resto de vías, incluida en el Plan de Recuperación, Transformación y Resiliencia remitido formalmente a la Comisión Europea el pasado 30 de abril.","Moción consecuencia de Interpelación urgente del Grupo Parlamentario Popular en el Congreso, sobre la previsión de un sistema de pago por uso en la red de carreteras del Estado y ampliable al resto de vías, incluida en el Plan de Recuperación, Transformación y Resiliencia remitido formalmente a la Comisión Europea el pasado 30 de abril.",,152,189,9,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,1.0,1,-1,1,-1,-1.0,-1.0,1.0,-1.0,-1.0,27/5/2021,1.0,0.0,0.0,1.0,1.0
173/000076,"Moción consecuencia de interpelación urgente sobre los planes del Ministerio de Agricultura y Pesca, Alimentación y Medio Ambiente en materia de agua.","Moción consecuencia de interpelación urgente del Grupo Parlamentario Ciudadanos, sobre los planes del Ministerio de Agricultura y Pesca, Alimentación y Medio Ambiente en materia de agua.
Se vota en sus términos.",,31,216,94,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,1.0,-1,-1,-1,0,-1.0,,,,,15/2/2018,0.0,0.0,0.0,1.0,1.0
173/000077,Moción consecuencia de interpelación urgente sobre cuáles son las medidas que va a adoptar el Gobierno para garantizar que los españoles puedan acceder a una vivienda digna.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario VOX, sobre cuáles son las medidas que va a adoptar el Gobierno para garantizar que los españoles puedan acceder a una vivienda digna.",,33,142,141,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,,-1,-1,0,-1,,-1.0,1.0,-1.0,,19/2/2025,1.0,-1.0,0.0,1.0,1.0
173/000077,Moción consecuencia de interpelación urgente sobre el nivel de compromiso del Gobierno con la reforma de la financiación autonómica.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario Mixto (Sr. Bataller), sobre el nivel de compromiso del Gobierno con la reforma de la financiación autonómica.",,146,3,192,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,0.0,0,0,0,1,1.0,,,,,22/2/2018,1.0,0.0,0.0,1.0,1.0
173/000077,Moción consecuencia de interpelación urgente sobre las medidas que se van a promover desde la Vicepresidencia Primera del Gobierno para poner fin al caos al que han sumido a España tras el estado de alarma.,"Moción consecuencia de Interpelación urgente del Grupo Parlamentario VOX, sobre las medidas que se van a promover desde la Vicepresidencia Primera del Gobierno para poner fin al caos al que han sumido a España tras el estado de alarma.
Se vota en los términos de la enmienda transaccional presentada por el Grupo Parlamentario VOX y el Grupo Parlamentario Ciudadanos.",,62,279,9,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,1.0,-1,-1,-1,-1,-1.0,-1.0,1.0,-1.0,-1.0,27/5/2021,0.0,0.0,0.0,1.0,1.0
173/000078,Moción consecuencia de interpelación urgente sobre el fracaso de la política del Gobierno en materia de vivienda.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario Popular en el Congreso, sobre el fracaso de la política del Gobierno en materia de vivienda.",,1272,587,37,True,Función de orientación política,Moción consecuencia de interpelación urgente.,,,-1,1,1,-1,,-1.0,1.0,-1.0,,19/2/2025,1.0,0.0,0.0,1.0,1.0
173/000078,Moción consecuencia de interpelación urgente sobre las medidas que piensa adoptar el Gobierno para asegurar unas condiciones de trabajo dignas y de calidad en la economía digital.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario Socialista, sobre las medidas que piensa adoptar el Gobierno para asegurar unas condiciones de trabajo dignas y de calidad en la economía digital.
Se vota en los términos de la enmienda transaccional presentada por el Grupo Parlamentario Socialista, el Grupo Parlamentario Confederal de Unidos Podemos-En Comú Podem-En Marea y el Grupo Parlamentario Mixto (Sr. Campuzano).",,199,129,13,True,Función de orientación política,Moción consecuencia de interpelación urgente.,,1.0,1,1,-1,1,1.0,,,,,22/2/2018,-1.0,0.0,0.0,1.0,1.0
173/000078,Moción consecuencia de interpelación urgente sobre las medidas que piensa impulsar el Gobierno de España para facilitar el acceso a la vivienda de los jóvenes.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario Ciudadanos, sobre las medidas que piensa impulsar el Gobierno de España para facilitar el acceso a la vivienda de los jóvenes.
Se vota en los términos de la enmienda transaccional presentada por el Grupo Parlamentario Popular en el Congreso y el Grupo Parlamentario Ciudadanos.",,100,193,57,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,1.0,1,-1,1,-1,-1.0,-1.0,0.0,-1.0,-1.0,10/6/2021,0.0,0.0,0.0,1.0,0.0
173/000079,Moción consecuencia de interpelación urgente relativa a la liquidación y extinción de la Agencia Estatal de Evaluación de las Políticas Públicas y de la calidad de los servicios (AEVAL) y la falta de evaluación de políticas públicas.,"Moción consecuencia de interpelación urgente del Grupo Parlamentario Confederal de Unidos Podemos-En Comú Podem-En Marea, relativa a la liquidación y extinción de la Agencia Estatal de Evaluación de las Políticas Públicas y de la calidad de los servicios (AEVAL) y la falta de evaluación de políticas públicas.
Se vota en los términos resultantes de la incorporación de la enmienda del Grupo Parlamentario Socialista.",,157,131,53,False,Función de orientación política,Moción consecuencia de interpelación urgente.,,0.0,1,0,-1,1,1.0,,,,,22/2/2018,0.0,0.0,0.0,1.0,1.0
